product_id,purchase_lines,units,clients,active_days,revenue,gross,discount_amount,min_list_price,max_list_price,discount_share,net_unit_price,revenue_share,ABC,active_months,monthly_cv,list_price_ratio
4797,42,1319,42,40,31753042.0,58708690.0,26955648.0,44510.0,44510.0,0.4591423859057322,24073.57240333586,1.896113568137812e-05,A,12,0.4958852357368507,1.0
19928,35,1097,35,34,31752900.0,63550307.0,31797407.0,57931.0,57931.0,0.5003501714004308,28945.21422060164,1.8961050886942782e-05,A,11,0.6650358964104615,1.0
21826,40,1367,40,38,31751192.0,57722942.0,25971750.0,42226.0,42226.0,0.449938085276388,23226.91441111924,1.8960030965143042e-05,A,12,0.6314865724040059,1.0
19468,39,1512,39,33,31751099.0,61878600.0,30127501.0,40925.0,40925.0,0.4868807794617202,20999.4041005291,1.8959975430759333e-05,A,10,0.6273272786761791,1.0
18405,48,1500,48,44,31750545.0,60180000.0,28429455.0,40120.0,40120.0,0.4724070289132602,21167.03,1.895964461303272e-05,A,12,0.6162164122016441,1.0
27245,45,1318,45,39,31750524.0,61408256.0,29657732.0,46592.0,46592.0,0.4829600111099068,24089.927162367225,1.8959632073010592e-05,A,12,0.8741372091772678,1.0
42147,45,1522,45,44,31749352.0,60908918.0,29159566.0,40019.0,40019.0,0.4787405023349783,20860.283837056504,1.8958932220347073e-05,A,12,0.7544160532446141,1.0
38056,34,1127,34,32,31749101.0,62379450.0,30630349.0,55350.0,55350.0,0.4910326878483218,28171.340727595387,1.895878233722545e-05,A,10,1.0134988487268741,1.0
1184,43,1550,43,41,31748711.0,63359350.0,31610639.0,40877.0,40877.0,0.4989104054886927,20483.03935483871,1.8958549451100216e-05,A,12,0.5692194849619555,1.0
4711,37,1066,37,35,31748481.0,58992440.0,27243959.0,55340.0,55340.0,0.4618211926816385,29782.815196998123,1.895841210800072e-05,A,12,0.8361564795775156,1.0
1253,45,1786,45,42,31748268.0,73577842.0,41829574.0,41197.0,41197.0,0.5685077580829294,17776.18589025756,1.8958284916347707e-05,A,12,0.5176831286379444,1.0
31323,25,960,25,25,31747561.0,58508160.0,26760599.0,60946.0,60946.0,0.45738233777989257,33070.37604166667,1.8957862735602734e-05,A,10,0.7332504688031232,1.0
7458,48,1456,48,44,31747263.0,66408160.0,34660897.0,45610.0,45610.0,0.5219373191487311,21804.438873626375,1.89576847867173e-05,A,11,0.5644685227706582,1.0
3249,34,1229,34,33,31745585.0,62671626.0,30926041.0,50994.0,50994.0,0.49346160254402843,25830.419039869812,1.8956682779234887e-05,A,12,0.564324925181846,1.0
38954,29,1006,29,28,31745225.0,64977540.0,33232315.0,64590.0,64590.0,0.511443107880046,31555.889662027832,1.895646780742698e-05,A,12,0.7310131325180398,1.0
19381,41,1361,41,38,31744999.0,56685650.0,24940651.0,41650.0,41650.0,0.43998174141074503,23324.76047024247,1.8956332852903127e-05,A,12,0.5262904991150729,1.0
15099,42,1410,42,39,31743369.0,56930160.0,25186791.0,40376.0,40376.0,0.44241560185321804,22513.02765957447,1.8955359508328435e-05,A,12,0.6360954912354924,1.0
3308,32,1178,32,32,31741282.0,55712332.0,23971050.0,47294.0,47294.0,0.4302647033335456,26945.061120543294,1.8954113268986484e-05,A,11,0.9072205087591266,1.0
3117,44,1305,44,40,31740956.0,68418540.0,36677584.0,52428.0,52428.0,0.5360766833083547,24322.57164750958,1.8953918600071544e-05,A,12,0.5336387683995082,1.0
38191,42,1472,42,41,31739211.0,63457920.0,31718709.0,43110.0,43110.0,0.49983845988018516,21561.963994565216,1.8952876583947106e-05,A,12,0.5061282643197169,1.0
29065,37,1272,37,37,31738444.0,81705648.0,49967204.0,64234.0,64234.0,0.6115514070704146,24951.606918238995,1.895241857456748e-05,A,12,0.4467456789642104,1.0
38554,34,1137,34,33,31737753.0,76306344.0,44568591.0,67112.0,67112.0,0.5840745167924701,27913.591029023748,1.895200594812508e-05,A,12,0.9090631985925547,1.0
32442,31,1120,31,29,31737030.0,58078720.0,26341690.0,51856.0,51856.0,0.4535514901154846,28336.633928571428,1.8951574213077533e-05,A,11,0.7201766010741353,1.0
16580,27,890,27,27,31735023.0,58697280.0,26962257.0,65952.0,65952.0,0.4593442319644113,35657.32921348314,1.8950375745248453e-05,A,10,0.8331928510128472,1.0
16669,43,1584,43,40,31735017.0,78743808.0,47008791.0,49712.0,49712.0,0.5969839685680428,20034.732954545456,1.8950372162384985e-05,A,12,0.6606274901537648,1.0
18195,32,957,32,29,31734912.0,67788138.0,36053226.0,70834.0,70834.0,0.5318515460625279,33160.8275862069,1.8950309462274345e-05,A,12,0.6075172564441726,1.0
32135,38,1508,38,36,31734287.0,87708296.0,55974009.0,58162.0,58162.0,0.6381837471794002,21043.956896551725,1.8949936247330065e-05,A,12,0.5101775701038117,1.0
9382,39,1087,39,36,31733107.0,62994911.0,31261804.0,57953.0,57953.0,0.4962591978263133,29193.290708371664,1.8949231617515255e-05,A,12,0.7635201323002984,1.0
36449,35,1396,35,35,31731702.0,71808844.0,40077142.0,51439.0,51439.0,0.5581087198674303,22730.445558739255,1.8948392630320507e-05,A,11,0.518086123553277,1.0
2806,45,1550,45,40,31731192.0,70717200.0,38986008.0,45624.0,45624.0,0.5512945648300555,20471.73677419355,1.894808808692597e-05,A,12,0.7398298310964685,1.0
8940,48,1679,48,47,31730425.0,77564763.0,45834338.0,46197.0,46197.0,0.5909170121489316,18898.406789755805,1.8947630077546347e-05,A,11,0.6773590256157387,1.0
15412,37,1151,37,35,31727504.0,64666633.0,32939129.0,56183.0,56183.0,0.5093682394133617,27565.164205039095,1.8945885820182745e-05,A,12,0.6071500747687153,1.0
13937,37,1105,37,36,31726177.0,60604830.0,28878653.0,54846.0,54846.0,0.4765074499837719,28711.472398190046,1.8945093410213042e-05,A,12,0.5641044192224762,1.0
33458,39,1260,39,37,31724907.0,58961700.0,27236793.0,46795.0,46795.0,0.4619404291260259,25178.49761904762,1.8944335037446256e-05,A,12,0.5040875999169416,1.0
6739,47,1436,47,42,31722628.0,65029260.0,33306632.0,45285.0,45285.0,0.5121791636564833,22090.966573816157,1.894297414647342e-05,A,12,0.4499534214627354,1.0
28606,41,1440,41,39,31722367.0,61238880.0,29516513.0,42527.0,42527.0,0.48198975879375977,22029.421527777777,1.8942818291912687e-05,A,11,0.641188494270745,1.0
17552,40,1348,40,38,31719113.0,53615352.0,21896239.0,39774.0,39774.0,0.40839495001357073,23530.49925816024,1.894087518562677e-05,A,12,0.6472584875737696,1.0
21289,41,1406,41,35,31718359.0,51241670.0,19523311.0,36445.0,36445.0,0.3810045808421154,22559.288051209103,1.8940424939117987e-05,A,12,0.6051507368186041,1.0
38654,36,1411,36,33,31717705.0,64146882.0,32429177.0,45462.0,45462.0,0.5055456475655357,22478.88377037562,1.8940034407000288e-05,A,11,0.6671777500476506,1.0
37756,34,1177,34,34,31717617.0,60912104.0,29194487.0,51752.0,51752.0,0.4792887633630255,26947.847918436702,1.8939981858336134e-05,A,11,0.7558995476128039,1.0
15440,38,1427,38,36,31711275.0,82798821.0,51087546.0,58023.0,58023.0,0.617008133485379,22222.337070777856,1.89361947716535e-05,A,12,0.6237360514750935,1.0
17678,36,1057,36,32,31710999.0,93283421.0,61572422.0,88253.0,88253.0,0.660057503680102,30000.945127719962,1.8936029959934103e-05,A,12,0.7266653564080657,1.0
38291,43,1384,43,40,31710918.0,68088648.0,36377730.0,49197.0,49197.0,0.534270117979138,22912.513005780347,1.8935981591277327e-05,A,12,0.5243016736381695,1.0
49384,40,1490,40,39,31709717.0,58148740.0,26439023.0,39026.0,39026.0,0.45467920715049026,21281.689261744967,1.8935264421440392e-05,A,11,0.7108862201880416,1.0
46512,26,915,26,25,31705449.0,75635730.0,43930281.0,82662.0,82662.0,0.580813869318112,34650.76393442623,1.8932715811228868e-05,A,11,0.7199415704839291,1.0
23315,29,1020,29,26,31700879.0,66719220.0,35018341.0,65411.0,65411.0,0.5248613667845637,31079.293137254903,1.8929986863556268e-05,A,12,0.47390984596143665,1.0
31661,45,1716,45,41,31699136.0,74206704.0,42507568.0,43244.0,43244.0,0.5728265198249474,18472.689976689977,1.892894604171965e-05,A,12,0.5046041300384901,1.0
47753,43,1199,43,40,31696572.0,64063769.0,32367197.0,53431.0,53431.0,0.5052340426614613,26435.839866555463,1.892741496473222e-05,A,11,0.5580858855858472,1.0
32998,49,1698,49,44,31693442.0,80821404.0,49127962.0,47598.0,47598.0,0.6078583094151643,18665.16018845701,1.892554590429125e-05,A,12,0.6659722854728398,1.0
46747,46,1772,46,42,31693317.0,69786676.0,38093359.0,39383.0,39383.0,0.5458543261180687,17885.6190744921,1.892547126130239e-05,A,12,0.5960158816117294,1.0
36962,38,1550,38,35,31691842.0,74765800.0,43073958.0,48236.0,48236.0,0.5761184659296096,20446.349677419355,1.8924590474033882e-05,A,12,0.4983268572008741,1.0
38171,44,1512,44,42,31689899.0,69054552.0,37364653.0,45671.0,45671.0,0.5410889205392282,20958.92791005291,1.8923430223415095e-05,A,12,0.4362072076148452,1.0
24329,33,895,33,33,31689459.0,57765090.0,26075631.0,64542.0,64542.0,0.45140812556511206,35407.21675977654,1.892316748009432e-05,A,10,0.7593977037805029,1.0
35914,35,1308,35,31,31689291.0,61152924.0,29463633.0,46753.0,46753.0,0.48180252182217814,24227.286697247706,1.8923067159917294e-05,A,12,0.6538909974754298,1.0
30046,32,982,32,31,31687795.0,67874858.0,36187063.0,69119.0,69119.0,0.5331438483451413,32268.630346232178,1.8922173832626658e-05,A,10,0.5043807822002201,1.0
35758,44,1687,44,43,31686700.0,65813244.0,34126544.0,39012.0,39012.0,0.5185361171377603,18782.868998221697,1.8921519960044273e-05,A,11,0.5937404593632938,1.0
14671,32,1293,32,31,31685980.0,66871374.0,35185394.0,51718.0,51718.0,0.5261652616858149,24505.784996133025,1.8921090016428458e-05,A,11,0.7593886349459851,1.0
3401,33,1055,33,31,31684346.0,66539905.0,34855559.0,63071.0,63071.0,0.523829407330834,30032.555450236967,1.8920114283278125e-05,A,12,0.8279841946822454,1.0
44181,32,910,32,30,31683370.0,55209700.0,23526330.0,60670.0,60670.0,0.42612674946612644,34816.89010989011,1.891953147082113e-05,A,12,0.6813647627096192,1.0
21448,43,1348,43,41,31680664.0,57466588.0,25785924.0,42631.0,42631.0,0.4487115887235205,23501.976261127595,1.891791559939836e-05,A,12,0.8226464463703532,1.0
18408,32,1057,32,30,31680084.0,75624122.0,43944038.0,71546.0,71546.0,0.5810849347778213,29971.697256385996,1.8917569255930065e-05,A,12,0.4458437371705102,1.0
1117,38,1316,38,33,31679884.0,60533368.0,28853484.0,45998.0,45998.0,0.4766541983918688,24072.86018237082,1.8917449827147897e-05,A,12,0.6904180217395472,1.0
25229,29,1063,29,29,31677881.0,61746481.0,30068600.0,58087.0,58087.0,0.48696864198625345,29800.452492944496,1.8916253747894455e-05,A,10,0.6748222426951695,1.0
27349,37,1389,37,35,31676960.0,62404992.0,30728032.0,44928.0,44928.0,0.49239701849493067,22805.586753059757,1.891570377835256e-05,A,11,0.737317687934482,1.0
36927,27,1024,27,27,31676557.0,70274048.0,38597491.0,68627.0,68627.0,0.5492424600330409,30934.1376953125,1.8915463129356484e-05,A,11,0.9386386314598126,1.0
44295,34,1152,34,31,31674716.0,65871360.0,34196644.0,57180.0,57180.0,0.5191428262601531,27495.413194444445,1.8914363787416605e-05,A,11,0.774776420109316,1.0
1288,36,1470,36,34,31672872.0,60250890.0,28578018.0,40987.0,40987.0,0.4743169436999188,21546.17142857143,1.891326265404499e-05,A,12,1.0669573045666598,1.0
32499,50,1686,50,47,31672503.0,70393872.0,38721369.0,41752.0,41752.0,0.5500673268832265,18785.58896797153,1.8913042307941886e-05,A,12,0.6195067565304914,1.0
39130,48,1597,48,44,31664319.0,62896248.0,31231929.0,39384.0,39384.0,0.49656267254606345,19827.375704445836,1.890815528217546e-05,A,11,0.7539060468067618,1.0
29476,30,905,30,28,31662836.0,64930130.0,33267294.0,71746.0,71746.0,0.5123552655754732,34986.5591160221,1.8907269717755665e-05,A,12,0.7272993313131333,1.0
38787,40,1438,40,38,31662652.0,74656646.0,42993994.0,51917.0,51917.0,0.575889707126677,22018.53407510431,1.8907159843276067e-05,A,12,0.5989271353124556,1.0
45258,43,1594,43,41,31662625.0,58393002.0,26730377.0,36633.0,36633.0,0.4577667885614102,19863.62923462986,1.8907143720390475e-05,A,11,0.6994089325413404,1.0
33463,37,1134,37,35,31662410.0,57826062.0,26163652.0,50993.0,50993.0,0.4524543276005895,27920.99647266314,1.890701533444964e-05,A,12,0.719349741149544,1.0
30115,40,1465,40,38,31662300.0,70295095.0,38632795.0,47983.0,47983.0,0.5495802374262386,21612.49146757679,1.8906949648619444e-05,A,12,0.5105998244117891,1.0
37970,36,1217,36,36,31661443.0,75172873.0,43511430.0,61769.0,61769.0,0.5788182393933514,26015.97617091208,1.8906437896287846e-05,A,12,0.46438578485736437,1.0
25646,41,1570,41,39,31660408.0,58188910.0,26528502.0,37063.0,37063.0,0.4559030578163434,20165.864968152866,1.890581985234011e-05,A,11,0.6060495329181923,1.0
25999,41,1436,41,38,31660127.0,61505316.0,29845189.0,42831.0,42831.0,0.4852456818529312,22047.442200557103,1.8905652054901162e-05,A,12,0.4058640161237659,1.0
2125,31,990,31,29,31659659.0,62199720.0,30540061.0,62828.0,62828.0,0.49099997556259095,31979.453535353536,1.890537259155088e-05,A,11,0.5953292334793228,1.0
37140,39,1118,39,37,31655962.0,85745010.0,54089048.0,76695.0,76695.0,0.6308127784928825,28314.81395348837,1.8903164950512456e-05,A,11,0.7728934724466503,1.0
43257,34,1056,34,33,31655404.0,67210176.0,35554772.0,63646.0,63646.0,0.5290087620065153,29976.708333333332,1.89028317442102e-05,A,11,0.752649704135321,1.0
40076,34,1495,34,34,31653684.0,63657100.0,32003416.0,42580.0,42580.0,0.5027469991564177,21173.03277591973,1.8901804656683533e-05,A,11,0.6783396944822546,1.0
21434,38,1477,38,36,31651476.0,56397768.0,24746292.0,38184.0,38184.0,0.4387814070939829,21429.57075152336,1.8900486162928368e-05,A,12,0.5958280753950254,1.0
46079,39,1245,39,38,31649681.0,60963915.0,29314234.0,48967.0,48967.0,0.4808456609126891,25421.430522088354,1.8899414289608383e-05,A,12,0.9066145644919315,1.0
10070,32,913,32,32,31649626.0,56836989.0,25187363.0,62253.0,62253.0,0.44315090301493626,34665.52683461117,1.889938144669329e-05,A,11,0.7612913365851721,1.0
34755,44,1416,44,42,31648047.0,57122856.0,25474809.0,40341.0,40341.0,0.4459652542582955,22350.3156779661,1.889843855645805e-05,A,12,0.6391894494990175,1.0
24093,35,1161,35,32,31645263.0,56207493.0,24562230.0,48413.0,48413.0,0.4369920928513926,27256.90180878553,1.8896776107810234e-05,A,12,0.7366244823973905,1.0
42980,36,1207,36,34,31644760.0,68573291.0,36928531.0,56813.0,56813.0,0.5385264504805523,26217.696768848386,1.8896475744423074e-05,A,12,0.7379381147882762,1.0
8845,44,1671,44,40,31643105.0,62804535.0,31161430.0,37585.0,37585.0,0.4961652848795075,18936.62776780371,1.8895487471250612e-05,A,12,0.5271320583448325,1.0
47216,25,856,25,24,31643073.0,69633888.0,37990815.0,81348.0,81348.0,0.5455794023737408,36966.206775700935,1.8895468362645465e-05,A,11,0.695877395047987,1.0
44376,36,1026,36,32,31642724.0,57991572.0,26348848.0,56522.0,56522.0,0.4543565054591036,30840.861598440544,1.8895259959420575e-05,A,12,0.6643971492452874,1.0
4725,40,1273,40,39,31641212.0,64747326.0,33106114.0,50862.0,50862.0,0.5113124517296668,24855.626080125687,1.8894357077827365e-05,A,12,0.5016847279125208,1.0
14938,38,1223,38,37,31641128.0,65744811.0,34103683.0,53757.0,53757.0,0.5187281320194228,25871.731807031887,1.8894306917738853e-05,A,12,0.5246322813169186,1.0
21769,36,1280,36,33,31640108.0,62510080.0,30869972.0,48836.0,48836.0,0.493839905500041,24718.834375,1.8893697830949784e-05,A,11,0.4421902605920895,1.0
10,38,1262,38,37,31638372.0,69495816.0,37857444.0,55068.0,55068.0,0.5447442188462108,25070.02535657686,1.8892661189120542e-05,A,12,0.45048362449993234,1.0
2813,37,1273,37,34,31637557.0,60916869.0,29279312.0,47853.0,47853.0,0.4806437441819277,24852.754909662217,1.8892174516833196e-05,A,10,0.5979914079856714,1.0
43728,35,1078,35,34,31637438.0,60816448.0,29179010.0,56416.0,56416.0,0.47978813231578404,29348.272727272728,1.8892103456707805e-05,A,11,0.6066506662757203,1.0
37279,34,1221,34,32,31636338.0,64373562.0,32737224.0,52722.0,52722.0,0.5085507618795431,25910.186732186732,1.8891446598405866e-05,A,12,0.7678031121359489,1.0
24592,42,1526,42,37,31636328.0,61204808.0,29568480.0,40108.0,40108.0,0.48310714413155253,20731.53866317169,1.8891440626966757e-05,A,12,0.5486192193843102,1.0
31830,41,1584,41,40,31635719.0,74183472.0,42547753.0,46833.0,46833.0,0.57354760909546,19972.04482323232,1.8891076966325046e-05,A,11,0.6853513953056812,1.0
15803,44,1429,44,42,31634255.0,58724755.0,27090500.0,41095.0,41095.0,0.46131312084656634,22137.33729881036,1.8890202747639556e-05,A,12,0.4630109536716655,1.0
20136,38,1321,38,35,31634035.0,55649767.0,24015732.0,42127.0,42127.0,0.4315513486336789,23947.03633610901,1.889007137597917e-05,A,10,0.7131632377129689,1.0
43570,41,1010,41,38,31633997.0,60512130.0,28878133.0,59913.0,59913.0,0.4772288299883015,31320.789108910893,1.8890048684510555e-05,A,11,0.5901820660534082,1.0
41275,42,1388,42,41,31633225.0,59171828.0,27538603.0,42631.0,42631.0,0.4654005788024666,22790.507925072045,1.888958768941138e-05,A,11,0.56493706184485,1.0
38223,38,1276,38,34,31632992.0,65175528.0,33542536.0,51078.0,51078.0,0.514649240739561,24790.7460815047,1.888944855488015e-05,A,12,0.45596470679023765,1.0
36747,44,1203,44,40,31632075.0,62521113.0,30889038.0,51971.0,51971.0,0.49405771135264337,26294.32668329177,1.8888900973913897e-05,A,11,0.658368283683394,1.0
37337,46,1596,46,38,31629133.0,70397964.0,38768831.0,44109.0,44109.0,0.5507095489295685,19817.752506265664,1.8887144176528166e-05,A,11,0.6458438000838091,1.0
667,43,1567,43,41,31628652.0,59199693.0,27571041.0,37779.0,37779.0,0.46572945910378283,20184.20676451819,1.8886856950307046e-05,A,11,0.7356973854427449,1.0
33088,40,1132,40,39,31628633.0,65084340.0,33455707.0,57495.0,57495.0,0.5140362028715356,27940.48851590106,1.8886845604572737e-05,A,12,0.6824546573950299,1.0
18551,35,1146,35,34,31627266.0,62453562.0,30826296.0,54497.0,54497.0,0.4935874754429539,27597.96335078534,1.88860293088466e-05,A,11,0.7436213958402593,1.0
42465,40,1347,40,38,31626242.0,68455887.0,36829645.0,50821.0,50821.0,0.5380055187948992,23479.021529324426,1.8885417833481887e-05,A,11,0.7068629709119933,1.0
41288,41,1179,41,39,31620159.0,77515713.0,45895554.0,65747.0,65747.0,0.5920806533766902,26819.47328244275,1.8881785407072164e-05,A,11,0.5387215755185865,1.0
46633,33,1098,33,32,31616125.0,59950800.0,28334675.0,54600.0,54600.0,0.4726321416895187,28794.285063752275,1.887937652853578e-05,A,12,0.8232647436915903,1.0
21967,43,1256,43,39,31613932.0,67339184.0,35725252.0,53614.0,53614.0,0.5305269514403382,25170.328025477706,1.887806699193928e-05,A,12,0.6935403484569053,1.0
42819,38,1227,38,36,31613378.0,62660436.0,31047058.0,51068.0,51068.0,0.49548104006170657,25764.77424612877,1.8877736174212667e-05,A,12,0.5704197176468593,1.0
32771,34,1042,34,32,31609021.0,76999632.0,45390611.0,73896.0,73896.0,0.5894912718543902,30334.952975047985,1.887513441819308e-05,A,11,0.9902672912029469,1.0
20346,37,1185,37,36,31607637.0,66951315.0,35343678.0,56499.0,56499.0,0.5279011771464085,26673.111392405062,1.8874307971020457e-05,A,12,0.5136371338518966,1.0
13671,39,1199,39,35,31607330.0,67468929.0,35861599.0,56271.0,56271.0,0.5315276162157546,26361.40950792327,1.8874124647839826e-05,A,11,0.7158757432690409,1.0
30799,37,1321,37,30,31605918.0,53511068.0,21905150.0,40508.0,40508.0,0.4093573688344251,23925.75170325511,1.8873281480637698e-05,A,12,0.612733836702486,1.0
13560,49,1645,49,44,31603364.0,73891755.0,42288391.0,44919.0,44919.0,0.572301889432725,19211.77142857143,1.8871756375089378e-05,A,12,0.5568691009983864,1.0
23136,43,1488,43,41,31600346.0,56429424.0,24829078.0,37923.0,37923.0,0.4400023292812629,21236.791666666668,1.8869954194766422e-05,A,12,0.4215204627539348,1.0
570,42,1366,42,39,31596891.0,54913200.0,23316309.0,40200.0,40200.0,0.42460299163042764,23130.959736456807,1.8867891062554425e-05,A,12,0.5954217970439339,1.0
20989,31,1262,31,30,31593559.0,57132002.0,25538443.0,45271.0,45271.0,0.44700766831171085,25034.515847860537,1.886590137904346e-05,A,9,0.796936262382674,1.0
18615,53,1843,53,52,31592716.0,69149360.0,37556644.0,37520.0,37520.0,0.5431235227629004,17142.005425935975,1.886539798672661e-05,A,11,0.6171297951035811,1.0
7086,50,1616,50,46,31592664.0,71142784.0,39550120.0,44024.0,44024.0,0.555925953080498,19549.91584158416,1.8865366935243247e-05,A,12,0.575876856206569,1.0
35496,43,1246,43,41,31592418.0,59148866.0,27556448.0,47471.0,47471.0,0.4658829469359565,25355.07062600321,1.8865220037841175e-05,A,12,0.5904437164532993,1.0
22690,50,1893,50,50,31591711.0,60078141.0,28486430.0,31737.0,31737.0,0.4741563158553791,16688.701003697835,1.88647978570962e-05,A,12,0.44867174997756853,1.0
38933,44,1663,44,42,31591196.0,65309336.0,33718140.0,39272.0,39272.0,0.5162836137240777,18996.509921828023,1.8864490327982112e-05,A,12,0.6540654835179668,1.0
30528,32,981,32,31,31590635.0,69700050.0,38109415.0,71050.0,71050.0,0.5467630941441218,32202.482161060143,1.8864155330248122e-05,A,10,0.5942093546683037,1.0
21834,32,955,32,31,31589616.0,71051045.0,39461429.0,74399.0,74399.0,0.555395476590105,33078.13193717277,1.8863546840602963e-05,A,11,0.6010972852444317,1.0
8383,47,1641,47,45,31589217.0,57835404.0,26246187.0,35244.0,35244.0,0.45380831090935236,19249.979890310788,1.8863308580182534e-05,A,12,0.6347888684362131,1.0
42927,41,1301,41,38,31587418.0,58038911.0,26451493.0,44611.0,44611.0,0.45575446789482316,24279.337432744043,1.8862234318286908e-05,A,11,0.5584635495431188,1.0
16857,45,1304,45,41,31586650.0,54027328.0,22440678.0,41432.0,41432.0,0.41535790924178223,24222.89110429448,1.8861775711763372e-05,A,12,0.44277629649009703,1.0
8588,45,1594,45,40,31586646.0,73237924.0,41651278.0,45946.0,45946.0,0.568711887573438,19815.963613550815,1.8861773323187727e-05,A,12,0.7252922905544924,1.0
38095,30,1102,30,30,31581220.0,70332946.0,38751726.0,63823.0,63823.0,0.5509754418647557,28658.094373865697,1.8858533220327438e-05,A,12,0.708373822464888,1.0
13442,29,1018,29,27,31580672.0,74065608.0,42484936.0,72756.0,72756.0,0.5736121952850235,31022.27111984283,1.885820598546429e-05,A,12,0.7222999005780576,1.0
29592,42,1514,42,38,31580049.0,50755336.0,19175287.0,33524.0,33524.0,0.37779844467978696,20858.68494055482,1.8857833964807828e-05,A,12,0.48262948035340264,1.0
24883,37,1161,37,36,31579905.0,53330535.0,21750630.0,45935.0,45935.0,0.40784571165468336,27200.607235142117,1.8857747976084664e-05,A,12,0.810981270643554,1.0
30457,32,993,32,30,31579877.0,74756019.0,43176142.0,75283.0,75283.0,0.5775607446405084,31802.4944612286,1.8857731256055162e-05,A,11,0.6088069321890036,1.0
7667,28,978,28,27,31579542.0,60314238.0,28734696.0,61671.0,61671.0,0.4764164640528162,32289.920245398775,1.8857531212845026e-05,A,11,0.8362708085416255,1.0
32526,45,1419,45,41,31579320.0,65317989.0,33738669.0,46031.0,46031.0,0.5165295122603973,22254.63002114165,1.8857398646896817e-05,A,12,0.8510618901442051,1.0
34881,49,1397,49,46,31579039.0,65969134.0,34390095.0,47222.0,47222.0,0.5213058428203711,22604.895490336436,1.8857230849457865e-05,A,12,0.43777914711446764,1.0
35934,41,1094,41,39,31577562.0,65557950.0,33980388.0,59925.0,59925.0,0.5183259696192453,28864.316270566727,1.8856348867901534e-05,A,12,0.5952570194380449,1.0
27018,43,1337,43,39,31574167.0,79479302.0,47905135.0,59446.0,59446.0,0.6027372384322147,23615.682124158564,1.8854321564324186e-05,A,12,0.5977011204279951,1.0
27576,34,1142,34,29,31574040.0,58398454.0,26824414.0,51137.0,51137.0,0.4593343173091534,27648.02101576182,1.8854245727047508e-05,A,12,0.7040911874495668,1.0
3955,45,1433,45,41,31573744.0,62908700.0,31334956.0,43900.0,43900.0,0.49810210670384225,22033.317515701325,1.8854068972449896e-05,A,12,0.6383565925639045,1.0
18529,31,1026,31,29,31572020.0,57059964.0,25487944.0,55614.0,55614.0,0.4466869975592694,30771.949317738792,1.8853039496347586e-05,A,10,0.8079845606149179,1.0
8674,35,1230,35,31,31571938.0,54270060.0,22698122.0,44122.0,44122.0,0.4182439083354616,25668.242276422763,1.8852990530546896e-05,A,12,0.6997407525372891,1.0
23861,34,956,34,31,31571151.0,64558680.0,32987529.0,67530.0,67530.0,0.5109696945476581,33024.21652719665,1.8852520578289052e-05,A,11,0.6827139097697452,1.0
42714,27,730,27,26,31568049.0,60843310.0,29275261.0,83347.0,83347.0,0.4811582571691119,43243.90273972603,1.8850668237877583e-05,A,12,0.5556648002513014,1.0
41602,34,1103,34,34,31565852.0,92120354.0,60554502.0,83518.0,83518.0,0.6573411778248268,28618.17951042611,1.884935631270544e-05,A,11,0.534467451856769,1.0
39501,38,1371,38,36,31564526.0,65228067.0,33663541.0,47577.0,47577.0,0.5160898145272341,23022.99489423778,1.8848564499879647e-05,A,12,0.5827105130535952,1.0
5607,45,1373,45,43,31562933.0,71331469.0,39768536.0,51953.0,51953.0,0.5575174121256355,22988.297887836852,1.8847613249629657e-05,A,12,0.4524079971146997,1.0
33415,45,1440,45,41,31562248.0,57673440.0,26111192.0,40051.0,40051.0,0.4527420594297826,21918.227777777778,1.8847204206050725e-05,A,11,0.633579995826187,1.0
35715,41,1407,41,39,31561643.0,70586376.0,39024733.0,50168.0,50168.0,0.5528649466293609,22431.871357498225,1.8846842933984656e-05,A,11,0.5401951693686078,1.0
41285,47,1689,47,43,31560909.0,67720455.0,36159546.0,40095.0,40095.0,0.53395308699565,18686.150976909415,1.884640463035409e-05,A,12,0.8874840970457082,1.0
15934,51,1561,51,43,31560341.0,65892932.0,34332591.0,42212.0,42212.0,0.5210360194626034,20218.027546444588,1.8846065452612726e-05,A,11,0.899967850119842,1.0
19580,34,1156,34,33,31554239.0,75567720.0,44013481.0,65370.0,65370.0,0.582437593723881,27296.054498269896,1.8842421680468697e-05,A,12,0.3560400627553058,1.0
5093,38,1369,38,37,31553474.0,51963133.0,20409659.0,37957.0,37957.0,0.39277191003860373,23048.55661066472,1.8841964865376894e-05,A,12,0.5711670898631194,1.0
2198,30,1186,30,28,31551738.0,61648280.0,30096542.0,51980.0,51980.0,0.4881975944827658,26603.489038785836,1.8840928223547652e-05,A,10,0.9633493045997277,1.0
40541,39,1322,39,35,31551703.0,67082246.0,35530543.0,50743.0,50743.0,0.5296564310026233,23866.64372163389,1.8840907323510773e-05,A,12,0.687788834646276,1.0
25100,58,2060,58,52,31549564.0,67188960.0,35639396.0,32616.0,32616.0,0.5304352977036704,15315.322330097088,1.8839630032685457e-05,A,12,0.32961415272796585,1.0
44310,34,1179,34,32,31548662.0,76689234.0,45140572.0,65046.0,65046.0,0.5886168063694572,26758.83121289228,1.8839091408877867e-05,A,12,0.46294817899031704,1.0
